We don't recognize or support the file extension in this shipment: %1.,____ ______,module,Magento_Shipping
We can't initialize shipment for delete tracking number.,___ __ __________ ___ ________ ____________ __ _____ _ ____ ______:% 1.,module,Magento_Shipping
We can't delete tracking number.,___ __ _____ __ __ ____________ ______ __ _________ _____ __ ____________.,module,Magento_Shipping
We can't load track with retrieving identifier right now.,___ __ _____ __ ________ _____ __ ____________.,module,Magento_Shipping
We can't save the shipment right now.,___ __ ____ __ __ ______ _____ _ ___________ _____________ _____ ____.,module,Magento_Shipping
The shipment has been created.,___ __ ____ __ ______ __ ________ _ _______.,module,Magento_Shipping
Cannot save shipment.,________ _ ____ _________.,module,Magento_Shipping
The order no longer exists.,__ ____ __ __ _____ ______.,module,Magento_Shipping
Cannot do shipment for the order separately from invoice.,_________ ____ __ __________.,module,Magento_Shipping
Cannot do shipment for the order.,__ ____ __ __ _______ ______ __ ____ _______ __ _______.,module,Magento_Shipping
There are no shipping labels related to selected shipments.,__ ____ __ __ _______ ______ __ ____.,module,Magento_Shipping
Page not found.,"___ ___ ____ ________ __ _______, ________ _ _______ ______.",module,Magento_Shipping
Tracking Information,__________ __ _ ________.,module,Magento_Shipping
"Sorry, but we can't deliver to the destination country with this shipping module.",____________ __________,module,Magento_Shipping
The shipping module is not available.,"__________, __ __ _____ __ _______ __ ________ __ _______________ _ ____ ________ _____.",module,Magento_Shipping
This shipping method is not available. Please specify the zip code.,_______ __ ________ __ _ __ ____________.,module,Magento_Shipping
No packages for request,"____ _____ __ ________ __ _ __ ____________. ____, ________ ____ __ ___.",module,Magento_Shipping
Security validation of XML document has been failed.,__ ______ __ ______,module,Magento_Shipping
All Allowed Countries,__________ __ ___________ __ XML ________ _ _________.,module,Magento_Shipping
Specific Countries,______ _______ _______,module,Magento_Shipping
Development,__________ ______,module,Magento_Shipping
Live,________,module,Magento_Shipping
Divide to equal weight (one request),__ ____,module,Magento_Shipping
Use origin weight (few requests),_______ __ __ _____ _____ (____ ______),module,Magento_Shipping
Packages,___________ ________ _____ (_______ ______),module,Magento_Shipping
Package,______,module,Magento_Shipping
Type,_____,module,Magento_Shipping
Length,___,module,Magento_Shipping
Signature Confirmation,_______,module,Magento_Shipping
Customs Value,______ ____________,module,Magento_Shipping
Width,____________ ________,module,Magento_Shipping
Contents,________,module,Magento_Shipping
Total Weight,__________,module,Magento_Shipping
Height,____ _____,module,Magento_Shipping
Size,________,module,Magento_Shipping
Girth,______,module,Magento_Shipping
Items in the Package,________,module,Magento_Shipping
Product,________ _ ______,module,Magento_Shipping
Weight,_______,module,Magento_Shipping
Qty Ordered,_____,module,Magento_Shipping
Qty,__________ ________,module,Magento_Shipping
"No detail for number ""%1""",__________,module,Magento_Shipping
Shipping labels is not available.,"____ ____ ______ __ _____ ""% 1""",module,Magento_Shipping
Response info is not exist.,________ _______ __ _ __ ____________.,module,Magento_Shipping
Invalid carrier: %1,____ Response __ _ ______.,module,Magento_Shipping
We don't have enough information to create shipping labels. Please make sure your store information and settings are complete.,_________ _______:% 1,module,Magento_Shipping
Per Order,"___ __ ___________ _ __________ __________, __ __ _________ _______ ________. ____, _______ __, __ ______ __________ __ ________ _ ___________ __ _________.",module,Magento_Shipping
Per Package,___ _______,module,Magento_Shipping
Fixed,__ _____,module,Magento_Shipping
Percent,_________,module,Magento_Shipping
Tracking information is unavailable.,__ ___,module,Magento_Shipping
message,____________ __ __________ __ _ _______.,module,Magento_Shipping
Email has not been sent,_________,module,Magento_Shipping
Payment &amp; Shipping Method,Email __ _ _________,module,Magento_Shipping
Payment Information,_______ & _________; _____ __ ________,module,Magento_Shipping
The order was placed using %1.,__________ __ _______,module,Magento_Shipping
Shipping Information,_________ __ _______ _ _______% 1.,module,Magento_Shipping
Total Shipping Charges,__________ __ ________,module,Magento_Shipping
Incl. Tax,____ _____ __ ________,module,Magento_Shipping
Items to Ship,___. _____,module,Magento_Shipping
Qty to Ship,________ __ ________,module,Magento_Shipping
Ship,__________ __ _____,module,Magento_Shipping
Shipment Total,_____,module,Magento_Shipping
Shipment Comments,______ ____,module,Magento_Shipping
Comment Text,________ _________,module,Magento_Shipping
Shipment Options,________ _____,module,Magento_Shipping
Create Shipping Label,_____ __ ________,module,Magento_Shipping
Append Comments,_________ Label ________,module,Magento_Shipping
Email Copy of Shipment,________ __ _________,module,Magento_Shipping
Invalid value(s) for Qty to Ship,Email _____ __ ______,module,Magento_Shipping
Select All,_________ ________ (_) __ __________ __ _____,module,Magento_Shipping
Product Name,______ ______,module,Magento_Shipping
Delete,___ __ ________,module,Magento_Shipping
Create Packages,________,module,Magento_Shipping
Cancel,_________ __ ______,module,Magento_Shipping
Save,_____,module,Magento_Shipping
Add Package,Save,module,Magento_Shipping
Add Selected Product(s) to Package,______ _____,module,Magento_Shipping
Add Products to Package,______ ________ _______ (_) __ __________,module,Magento_Shipping
USPS domestic shipments don't use package types.,______ ________ __ __________,module,Magento_Shipping
in,USPS ________ _______ __ _________ ______ ______.,module,Magento_Shipping
cm,_,module,Magento_Shipping
lb,__,module,Magento_Shipping
kg,LB,module,Magento_Shipping
Delete Package,_________,module,Magento_Shipping
Explanation,_________ _____,module,Magento_Shipping
Carrier,_________,module,Magento_Shipping
Title,_______,module,Magento_Shipping
Number,________,module,Magento_Shipping
Action,_____,module,Magento_Shipping
Are you sure?,________,module,Magento_Shipping
Shipping &amp; Handling Information,_______ __ __?,module,Magento_Shipping
Track Order,________ & _________; _________ __ ____________,module,Magento_Shipping
No shipping information available,Track _______,module,Magento_Shipping
Shipping and Tracking Information,____ _______ __________ _______________,module,Magento_Shipping
Track this shipment,________ _ ____________ __,module,Magento_Shipping
Items Shipped,________ __ __ ____ ______,module,Magento_Shipping
Order Total,__________ __ _________,module,Magento_Shipping
Shipment History,____ ________ __ _________,module,Magento_Shipping
Qty Shipped,______ _______,module,Magento_Shipping
Print All Shipments,__________ ________,module,Magento_Shipping
Shipment #,___________ __ ______ ______,module,Magento_Shipping
Print Shipment,______ #,module,Magento_Shipping
Tracking Number(s):,Print ______,module,Magento_Shipping
SKU,_____ __ ____________ (_):,module,Magento_Shipping
Order tracking,___,module,Magento_Shipping
Tracking Number:,____________ __ _______,module,Magento_Shipping
Carrier:,____________ __ _____:,module,Magento_Shipping
Error:,_______:,module,Magento_Shipping
Tracking information is currently not available. Please ,______:,module,Magento_Shipping
contact us,____________ __ __________ _ _______ __ _ _ _________. ____ __,module,Magento_Shipping
 for more information or ,________ __ _ ___,module,Magento_Shipping
email us at ,__ ______ __________ ___,module,Magento_Shipping
Info:,______ __ __,module,Magento_Shipping
Track:,__________:,module,Magento_Shipping
Status:,Track:,module,Magento_Shipping
Delivered on:,______:,module,Magento_Shipping
Signed by:,____________ __:,module,Magento_Shipping
Delivered to:,________ __:,module,Magento_Shipping
Shipped or billed on:,________ __:,module,Magento_Shipping
Service Type:,________ ___ _________ __:,module,Magento_Shipping
Weight:,___ ______:,module,Magento_Shipping
N/A,_____:,module,Magento_Shipping
Track history,N / A,module,Magento_Shipping
Location,_______ Track,module,Magento_Shipping
Date,______________,module,Magento_Shipping
Local Time,____,module,Magento_Shipping
Description,______ _____,module,Magento_Shipping
There is no tracking available for this shipment.,________,module,Magento_Shipping
There is no tracking available.,__ _ __ ____________ __ ____ ______ __ ____________.,module,Magento_Shipping
Close Window,____ _______ ____________.,module,Magento_Shipping
Save & Generate,_______ _________,module,Magento_Sitemap
Edit Sitemap,_________ & __________,module,Magento_Sitemap
New Sitemap,Edit _____ __ _____,module,Magento_Sitemap
Sitemap Information,New _____ __ _____,module,Magento_Sitemap
Sitemap,_____ __ _____ __________,module,Magento_Sitemap
Filename,_____ __ _____,module,Magento_Sitemap
example: sitemap.xml,___ __ ____,module,Magento_Sitemap
Path,________: sitemap.xml,module,Magento_Sitemap
"example: ""/sitemap/"" or ""/"" for base path (path must be writeable)",___,module,Magento_Sitemap
Store View,"________: ""/ _____ __ _____ /"" ___ ""/"" __ ____ ___ (______ ______ __ _ ________ __ ______)",module,Magento_Sitemap
Generate,_______ View,module,Magento_Sitemap
XML Sitemap,__________,module,Magento_Sitemap
Add Sitemap,XML _____ __ _____,module,Magento_Sitemap
Catalog,________ Sitemap,module,Magento_Sitemap
You deleted the sitemap.,_______,module,Magento_Sitemap
We can't find a sitemap to delete.,______ ______ _______ __ _____.,module,Magento_Sitemap
This sitemap no longer exists.,"___ __ ____ __ __ ______ __ _____, __ __ ________.",module,Magento_Sitemap
Site Map,____ _____ __ _____ ____ __ __________.,module,Magento_Sitemap
New Site Map,_____ __ _____,module,Magento_Sitemap
"The sitemap ""%1"" has been generated.",New _____ __ _____,module,Magento_Sitemap
We can't generate the sitemap right now.,"_____ __ _____ ""% 1"" __ _ ____ _______.",module,Magento_Sitemap
We can't find a sitemap to generate.,___ __ ____ __ ________ _____ __ _____ _ _______.,module,Magento_Sitemap
You saved the sitemap.,"___ __ ____ __ __ ______ __ _____, __ __ ________.",module,Magento_Sitemap
The priority must be between 0 and 1.,__ _____ _______ __ _____.,module,Magento_Sitemap
Always,___________ ______ __ ____ _____ 0 _ 1.,module,Magento_Sitemap
Hourly,______,module,Magento_Sitemap
Daily,_____ ___,module,Magento_Sitemap
Weekly,_________,module,Magento_Sitemap
Monthly,________,module,Magento_Sitemap
Yearly,_______,module,Magento_Sitemap
Never,_______,module,Magento_Sitemap
File handler unreachable,______,module,Magento_Sitemap
Please define a correct path.,File ___________ ___________,module,Magento_Sitemap
"Please create the specified folder ""%1"" before saving the sitemap.",____ ________ __________ ______.,module,Magento_Sitemap
"Please make sure that ""%1"" is writable by the web-server.","____ _______ __________ _____ ""% 1"" _____ __ ________ _______ __ _____.",module,Magento_Sitemap
"Please use only letters (a-z or A-Z), numbers (0-9) or underscores (_) in the filename. No spaces or other characters are allowed.","____, _______ __, __ ""% 1"" _ ________ __ ______ __ ___-______.",module,Magento_Sitemap
None,"____, ___________ ____ _____ (A-Z ___ A-Z), _____ (0-9) ___ _____ _____ (_) _ _____ __ _____. __ __ ________ _________ ___ _____ _____.",module,Magento_Sitemap
Base Only,____ ____,module,Magento_Sitemap
All,Base ____,module,Magento_Sitemap
Invalid store parameter.,______,module,Magento_Store
